
Generated at: 2019/05/07 11:56:05
mirDIP version: 4.1.11.1.
Database version: 4.1.0.3


Micro RNAs: hsa-miR-16-5p 
hsa-miR-19b-3p 
hsa-miR-20b-5p 
hsa-miR-21-5p 
hsa-miR-24-3p 
hsa-miR-26a-5p 
hsa-miR-27b-3p 
hsa-miR-28-5p 
hsa-miR-29a-3p 
hsa-miR-30b-5p 
hsa-miR-92a-3p 
hsa-miR-93-5p 
hsa-miR-99b-5p 
hsa-miR-122-5p 
hsa-miR-126-3p 
hsa-miR-126-5p 
hsa-miR-130a-3p 
hsa-miR-140-5p 
hsa-miR-143-3p 
hsa-miR-145-5p 
hsa-miR-150-5p 
hsa-miR-191-5p 
hsa-miR-192-5p 
hsa-miR-197-3p 
hsa-miR-221-3p 
hsa-miR-222-3p 
hsa-miR-223-3p 
hsa-miR-223-5p 
hsa-miR-320a 
hsa-miR-324-5p 
hsa-miR-375 
hsa-miR-486-5p 
hsa-miR-574-3p 
hsa-miR-885-5p 
hsa-let-7b-5p 
hsa-let-7d-5p 
Minimum Score class - Very High


Results (7397)
Gene,Uniprot \ miRNAs,hsa-let-7b-5p,hsa-let-7d-5p,hsa-miR-122-5p,hsa-miR-126-3p,hsa-miR-126-5p,hsa-miR-130a-3p,hsa-miR-140-5p,hsa-miR-143-3p,hsa-miR-145-5p,hsa-miR-150-5p,hsa-miR-16-5p,hsa-miR-191-5p,hsa-miR-192-5p,hsa-miR-197-3p,hsa-miR-19b-3p,hsa-miR-20b-5p,hsa-miR-21-5p,hsa-miR-221-3p,hsa-miR-222-3p,hsa-miR-223-3p,hsa-miR-223-5p,hsa-miR-24-3p,hsa-miR-26a-5p,hsa-miR-27b-3p,hsa-miR-28-5p,hsa-miR-29a-3p,hsa-miR-30b-5p,hsa-miR-320a,hsa-miR-324-5p,hsa-miR-375,hsa-miR-486-5p,hsa-miR-574-3p,hsa-miR-885-5p,hsa-miR-92a-3p,hsa-miR-93-5p,hsa-miR-99b-5p,Shared miRNAs
SIPA1L3,O60292,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,3
SIRPA,P78324,,,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,,Y,Y,,6
SIRT1,Q96EB6,,,,,,Y,,,,Y,Y,,,,Y,,,Y,Y,,,,,,Y,Y,Y,,,,Y,,,Y,Y,,12
SIRT5,Q9NXA8,,,,,,,,Y,Y,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,5
SIRT7,Q9NRC8,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
SIX1,Q15475,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,3
SIX4,Q9UIU6,,Y,,,,Y,,Y,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,Y,,,,7
SKAP2,O75563,,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,Y,,,Y,,,,,,,,,5
SKI,P12755,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,Y,,,,Y,,,,Y,Y,,7
SKIDA1,Q1XH10,Y,Y,,,,Y,,,,,,Y,,,Y,Y,,,,,,Y,,,,,Y,,,,,,,,Y,,9
SKIL,P12757,Y,Y,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,6
SKOR1,P84550,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,2
SKP1,P63208,,,,,,Y,,Y,Y,Y,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,6
SKP2,Q13309,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,,3
SLA,Q13239,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,2
SLAIN1,Q8ND83,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,Y,,5
SLAIN2,Q9P270,,,,,,,,,,Y,,,Y,,,Y,,Y,Y,,,,,,,,,,,,Y,,,,Y,,7
SLAMF6,Q96DU3,Y,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,3
SLC10A3,P09131,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,3
SLC10A7,Q0GE19,Y,Y,,,,,,,,,Y,,,,,,Y,Y,Y,,,,,Y,,,,Y,,,Y,,,Y,,,10
SLC11A1,P49279,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
SLC11A2,P49281,,Y,Y,,,,,,Y,,Y,,Y,,Y,,,,,Y,,Y,,,,,,,,Y,,,Y,Y,,,11
SLC12A2,P55011,,,,,,,,,,,Y,,,,,Y,,,,,,,Y,Y,,,,,,,,,,Y,Y,,6
SLC12A4,Q9UP95,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,3
SLC12A5,Q9H2X9,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,Y,,,,,,,,,Y,,,Y,,,7
SLC12A6,Q9UHW9,,,Y,,,,Y,Y,Y,,Y,,,,,,Y,,,,,Y,,,,,Y,Y,Y,,,,,,,,10
SLC12A7,Q9Y666,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,2
SLC12A8,A0AV02,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
SLC12A9,Q9BXP2,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,3
SLC13A1,Q9BZW2,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,3
SLC13A3,Q8WWT9,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,3
SLC13A5,Q86YT5,,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,3
SLC14A1,Q13336,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,2
SLC15A4,Q8N697,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC16A1,P53985,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,Y,,Y,,Y,Y,,,,,,,,7
SLC16A10,Q8TF71,Y,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,Y,,,,,,,,,6
SLC16A12,Q6ZSM3,,,,,,,,Y,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,,,Y,,5
SLC16A14,Q7RTX9,Y,Y,,,,,,Y,,,,,Y,,,Y,,,,Y,,,,,,Y,Y,Y,,,,,,,,,9
SLC16A2,P36021,,,,,,,,Y,Y,Y,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,,,,Y,,8
SLC16A6,O15403,,,,,,,,,,,Y,,,,,Y,,Y,Y,,,,Y,,,,,,,,,,,,Y,,6
SLC16A7,O60669,,,,,,,,Y,,,,,,,Y,Y,,,,,,,,,,Y,,,,,,,,,Y,,5
SLC16A9,Q7RTY1,Y,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,,5
SLC17A6,Q9P2U8,,,,,,,,,,,,,,,Y,,,Y,Y,,,,Y,,,,,Y,,,,,,Y,,,6
SLC17A7,Q9P2U7,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
SLC17A8,Q8NDX2,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,2
SLC19A2,O60779,,,,,,,,,,,Y,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,4
SLC19A3,Q9BZV2,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,3
SLC1A1,P43005,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,3
SLC1A2,P43004,,,,,,Y,Y,Y,Y,Y,Y,,,,Y,Y,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,,Y,,,,Y,Y,,20
SLC1A4,P43007,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
SLC20A1,Q8WUM9,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,4
SLC20A2,Q08357,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,3
SLC22A15,Q8IZD6,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,2
SLC22A23,A1A5C7,Y,Y,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,,,Y,,,,,,,,Y,,8
SLC22A3,O75751,,,,,,,,Y,,,,,,,Y,Y,,Y,Y,,,,,,,,,Y,,,,,,,Y,,7
SLC22A5,O76082,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
SLC22A7,Q9Y694,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
SLC23A2,Q9UGH3,,,,,,,Y,,,,,,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,,4
SLC24A1,O60721,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
SLC24A2,Q9UI40,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
SLC24A3,Q9HC58,,,,,,Y,,,Y,,Y,,,,Y,Y,,,,Y,,Y,,,,,,,,,,,,Y,Y,,9
SLC24A4,Q8NFF2,,,,,,,,,Y,,,,Y,,Y,Y,,,,,,Y,Y,Y,,,,,,,,,,,Y,,8
SLC25A12,O75746,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,Y,,,Y,,,,,,,,,5
SLC25A13,Q9UJS0,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,2
SLC25A15,Q9Y619,,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,4
SLC25A16,P16260,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,Y,,,3
SLC25A18,Q9H1K4,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC25A22,Q9H936,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
SLC25A24,Q6NUK1,Y,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,,5
SLC25A25,Q6KCM7,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
SLC25A27,O95847,Y,Y,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,5
SLC25A30,Q5SVS4,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC25A31,Q9H0C2,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,2
SLC25A32,Q9H2D1,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,Y,,,6
SLC25A34,Q6PIV7,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
SLC25A36,Q96CQ1,,,,,,Y,,Y,Y,,,,,,,Y,,Y,Y,,,,Y,,,,Y,Y,,Y,,,,Y,Y,,12
SLC25A37,Q9NYZ2,,,,,,,,,,,Y,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,4
SLC25A4,P12235,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
SLC25A40,Q8TBP6,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC25A43,Q8WUT9,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,3
SLC25A44,Q96H78,,,,,,Y,Y,Y,Y,Y,,,,,Y,Y,,,,,,,,Y,,Y,,,,,,,,,Y,,10
SLC25A53,Q5H9E4,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,3
SLC26A11,Q86WA9,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,3
SLC26A2,P50443,,,,,,,,,Y,,Y,,,,Y,,Y,,,Y,,Y,Y,,,,,Y,,,,,,,,,8
SLC26A4,O43511,,,,,,,,Y,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,3
SLC26A7,Q8TE54,,,,,,,,,Y,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,4
SLC26A9,Q7LBE3,Y,Y,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,4
SLC27A1,Q6PCB7,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,3
SLC29A2,Q14542,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
SLC29A3,Q9BZD2,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,3
SLC2A1,P11166,,,,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,4
SLC2A12,Q8TD20,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,4
SLC2A13,Q96QE2,,,,,,,,,Y,Y,Y,,,,Y,,Y,Y,Y,,,,Y,,,,,Y,,,,,,,,,9
SLC2A14,Q8TDB8,,,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,4
SLC2A2,P11168,,,,,,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
SLC2A3,P11169,,,Y,,,,,,,Y,Y,,,,,Y,,,,,,,Y,,,Y,,Y,,,,,,Y,Y,,9
SLC2A4,P14672,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
SLC2A4RG,Q9NR83,,,,,,Y,,,,,,,,,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,,6
SLC30A10,Q6XR72,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,3
SLC30A2,Q9BRI3,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,2
SLC30A3,Q99726,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,4
SLC30A4,O14863,Y,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,5
SLC30A5,Q8TAD4,,,,,,,Y,Y,,Y,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,5
SLC30A6,Q6NXT4,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC30A7,Q8NEW0,Y,Y,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,,,,,,,,,,Y,Y,,8
SLC30A8,Q8IWU4,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,4
SLC30A9,Q6PML9,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,3
SLC31A1,O15431,Y,Y,,,,Y,,,,,,,,,,Y,Y,,Y,,,,,,Y,Y,,Y,,Y,,,,,Y,,11
SLC31A2,O15432,Y,Y,,,,,,Y,,,,,,,Y,,,,,,,Y,,,Y,,,,,,,,,,,,6
SLC32A1,Q9H598,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,3
SLC33A1,O00400,,,,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,Y,,Y,,5
SLC34A2,O95436,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,3
SLC35A2,P78381,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,3
SLC35A3,Q9Y2D2,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,,,,4
SLC35A4,L0R6Q1,,,Y,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,4
SLC35A5,Q9BS91,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,2
SLC35B1,P78383,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC35B4,Q969S0,,,,,,,,Y,Y,Y,,,Y,,,Y,,,,,,Y,,,,,Y,Y,,Y,,,,,Y,,10
SLC35C1,Q96A29,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,3
SLC35D1,Q9NTN3,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,3
SLC35D2,Q76EJ3,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3
SLC35D3,Q5M8T2,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,2
SLC35E2,P0CK97,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
SLC35F1,Q5T1Q4,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,Y,,,Y,,,,,,,,,,5
SLC35F3,Q8IY50,,,,,,Y,,,,,,,Y,,Y,Y,,,,,,,,Y,,,Y,,,,,,,,Y,,7
SLC35F4,A4IF30,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,2
SLC35F5,Q8WV83,,,,,,,,Y,,,Y,,,,,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,Y,,8
SLC35G2,Q8TBE7,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,2
SLC36A1,Q7Z2H8,,,,,,,,Y,,,Y,,,,Y,Y,,,,,,,,,,Y,Y,,,,,,,,Y,,7
SLC37A1,P57057,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,2
SLC37A3,Q8NCC5,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,3
SLC38A1,Q9H2H9,,,,,,,,Y,,,,,,,,Y,,,,,,,Y,,,,Y,Y,,,Y,,,,Y,,7
SLC38A2,Q96QD8,,,,,,Y,Y,Y,Y,,,,,,Y,Y,,,,,,,Y,,Y,,Y,,,,,,Y,Y,,,11
SLC38A4,Q969I6,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,3
SLC38A7,Q9NVC3,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,2
SLC38A9,Q8NBW4,Y,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,3
SLC39A1,Q9NY26,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,3
SLC39A10,Q9ULF5,,,,,,Y,,Y,,,Y,,,,Y,,,Y,Y,,,,,,,Y,Y,Y,,,,,,,,,9
SLC39A11,Q8N1S5,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,3
SLC39A13,Q96H72,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,2
SLC39A14,Q15043,,,,,,,,,,,Y,,,,,,Y,,,Y,,,,,Y,,,Y,,,,,,,,,5
SLC39A6,Q13433,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,4
SLC39A8,Q9C0K1,,,Y,,,,,,Y,,,,,Y,,Y,,Y,Y,Y,,,,Y,,,,Y,,,,,,Y,Y,,11
SLC39A9,Q9NUM3,,,,,,,Y,Y,,,Y,,,,,Y,Y,,,,,,,,,Y,,,,,,,Y,,Y,,8
SLC40A1,Q9NP59,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,,Y,,4
SLC41A1,Q8IVJ1,,,Y,,,,,Y,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,5
SLC41A2,Q96JW4,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,4
SLC43A1,O75387,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
SLC43A2,Q8N370,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,2
SLC44A1,Q8WWI5,,,Y,,,Y,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,Y,Y,,Y,7
SLC45A4,Q5BKX6,Y,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,5
SLC46A1,Q96NT5,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,Y,,,,,,,,,,,,,4
SLC46A2,Q9BY10,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,3
SLC46A3,Q7Z3Q1,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,Y,,Y,,4
SLC48A1,Q6P1K1,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,Y,,,,,,,Y,,4
SLC4A10,Q6U841,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,2
SLC4A4,Q9Y6R1,Y,Y,,,,,,,Y,Y,Y,,,Y,,Y,,Y,Y,Y,,,Y,,,,,,,Y,,,,Y,Y,,14
SLC4A5,Q9BY07,,,,,,Y,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,3
SLC4A7,Q9Y6M7,Y,Y,,,,Y,,,,,Y,,,,Y,Y,,Y,Y,Y,,,Y,,,Y,Y,Y,,,,,,Y,Y,,15
SLC4A8,Q2Y0W8,,,,,,,,Y,Y,,Y,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,5
SLC52A1,Q9NWF4,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,3
SLC52A3,Q9NQ40,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC5A12,Q1EHB4,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,3
SLC5A3,P53794,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,,,,,,Y,Y,,,Y,Y,,,,,,,Y,,11
SLC5A6,Q9Y289,Y,Y,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,4
SLC5A7,Q9GZV3,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,3
SLC5A9,Q2M3M2,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC6A1,P30531,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,Y,,,5
SLC6A14,Q9UN76,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,2
SLC6A15,Q9H2J7,Y,Y,,,Y,,,,Y,,,,,,,Y,,,,,,,Y,Y,,,Y,,,,,,,,Y,,9
SLC6A17,Q9H1V8,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,3
SLC6A3,Q01959,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,3
SLC6A4,P31645,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,3
SLC6A5,Q9Y345,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,2
SLC6A6,P31641,,,,,,Y,Y,Y,,Y,Y,,,,Y,,,,,,,,Y,Y,,,Y,Y,,,,,,,,,10
SLC6A8,P48029,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,4
SLC6A9,P48067,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,3
SLC7A1,P30825,,,Y,,,,,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,7
SLC7A11,Q9UPY5,Y,Y,,,,Y,,Y,,Y,,,,Y,Y,Y,,,,,,,Y,Y,,,Y,Y,,Y,,,,Y,Y,,15
SLC7A2,P52569,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,5
SLC7A5,Q01650,,,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,5
SLC7A6,Q92536,Y,Y,,,,,,,,,Y,,Y,,,,Y,,,,,Y,Y,,,Y,Y,,,,,,,Y,Y,,11
SLC7A8,Q9UHI5,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,2
SLC8A1,P32418,,,,,,Y,,,,Y,Y,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,6
SLC8A2,Q9UPR5,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLC8A3,P57103,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,2
SLC9A1,P19634,,,Y,,,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,,5
SLC9A2,Q9UBY0,,,,,,Y,,,,,,,,,Y,Y,,,,Y,,,Y,,,,,Y,,,,,,Y,Y,,8
SLC9A6,Q92581,,Y,Y,,,Y,Y,,,,Y,,,,Y,Y,Y,,,,,,Y,,,,,Y,,Y,,,,,Y,,12
SLC9A8,Q9Y2E8,,,,,,,,Y,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,4
SLC9A9,Q8IVB4,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLCO1A2,P46721,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,2
SLCO2A1,Q92959,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
SLCO3A1,Q9UIG8,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,2
SLCO5A1,Q9H2Y9,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,4
SLF1,Q9BQI6,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,3
SLF2,Q8IX21,Y,Y,,,,Y,Y,,Y,,Y,,,,Y,Y,,Y,,,,,,,,,Y,,,,,,,,Y,,11
SLITRK1,Q96PX8,,,,,,,,,,,Y,,,,,,,,,Y,,,,Y,,Y,,,,,,,,,,,4
SLITRK2,Q9H156,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,4
SLITRK3,O94933,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,Y,,4
SLITRK4,Q8IW52,,,,,,,,,Y,,,,,,Y,,,Y,,,,,,Y,,,,,Y,,,,,,,,5
SLITRK5,O94991,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,Y,,,4
SLITRK6,Q9H5Y7,,,,,,,,,Y,Y,Y,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,6
SLK,Q9H2G2,Y,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,,6
SLMAP,Q14BN4,,Y,Y,,,Y,Y,,,,,,Y,,Y,Y,Y,,,,,,Y,,,,,,,,,,,,Y,,10
SLTM,Q9NWH9,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,3
SLU7,O95391,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,2
SMAD1,Q15797,,,,,,,,,Y,,,,,,,Y,,,,Y,,,Y,Y,,,Y,,,,,,,,Y,,7
SMAD2,Q15796,Y,Y,,,,Y,Y,,Y,,Y,,,,Y,,,,,,,Y,Y,Y,,,Y,,,,Y,,,,Y,,13
SMAD3,P84022,,,,,,,Y,Y,Y,,Y,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,7
SMAD4,Q13485,,,,,,Y,Y,,Y,,,,,,Y,Y,,,,,,,Y,Y,Y,,,Y,,,,,,,Y,,10
SMAD5,Q99717,,,,,,Y,,,Y,,Y,,,,Y,Y,,,,,,Y,,Y,,,,Y,,,,,,,Y,,9
