Mirna Name,Transcript Id,Gene Idname,Gene name,miTG score
hsa-miR-335-3p,ENST00000341255,ENSG00000188636,LDOC1L,0.939433384
hsa-miR-335-3p,ENST00000356770,ENSG00000163939,PBRM1,0.939380817
hsa-miR-335-3p,ENST00000274625,ENSG00000156427,FGF18,0.939359807
hsa-miR-335-3p,ENST00000234739,ENSG00000116128,BCL9,0.939246417
hsa-miR-335-3p,ENST00000297819,ENSG00000165120,SSMEM1,0.93923889
hsa-miR-335-3p,ENST00000397786,ENSG00000108510,MED13,0.939218934
hsa-miR-335-3p,ENST00000284878,ENSG00000154639,CXADR,0.939166961
hsa-miR-335-3p,ENST00000377801,ENSG00000182836,PLCXD3,0.939146566
hsa-miR-335-3p,ENST00000368977,ENSG00000135537,LACE1,0.939112818
hsa-miR-335-3p,ENST00000228437,ENSG00000110851,PRDM4,0.939110609
hsa-miR-335-3p,ENST00000295797,ENSG00000163558,PRKCI,0.939100104
hsa-miR-335-3p,ENST00000355413,ENSG00000006530,AGK,0.939087617
hsa-miR-335-3p,ENST00000373747,ENSG00000134644,PUM1,0.938885013
hsa-miR-335-3p,ENST00000558939,ENSG00000140332,TLE3,0.938824263
hsa-miR-335-3p,ENST00000331173,ENSG00000177613,CSTF2T,0.938814768
hsa-miR-335-3p,ENST00000332438,ENSG00000184451,CCR10,0.938811718
hsa-miR-335-3p,ENST00000297145,ENSG00000164603,C7orf60,0.938770304
hsa-miR-335-3p,ENST00000465301,ENSG00000243978,RGAG1,0.938692665
hsa-miR-335-3p,ENST00000376352,ENSG00000166263,STXBP4,0.938534448
hsa-miR-335-3p,ENST00000437682,ENSG00000197140,ADAM32,0.938530747
hsa-miR-335-3p,ENST00000467136,ENSG00000157625,TAB3,0.938466126
hsa-miR-335-3p,ENST00000311638,ENSG00000174796,THAP6,0.938455529
hsa-miR-335-3p,ENST00000432059,ENSG00000120519,SLC10A7,0.938396095
hsa-miR-335-3p,ENST00000260506,ENSG00000137942,FNBP1L,0.938369603
hsa-miR-335-3p,ENST00000271915,ENSG00000143603,KCNN3,0.938338409
hsa-miR-335-3p,ENST00000370161,ENSG00000162688,AGL,0.938223783
hsa-miR-335-3p,ENST00000596306,ENSG00000268657,AL133373.1,0.938146612
hsa-miR-335-3p,ENST00000371036,ENSG00000118473,SGIP1,0.938077524
hsa-miR-335-3p,ENST00000409852,ENSG00000163273,NPPC,0.937827474
hsa-miR-335-3p,ENST00000323534,ENSG00000181467,RAP2B,0.937711523
hsa-miR-335-3p,ENST00000336803,ENSG00000165376,CLDN2,0.937614182
hsa-miR-335-3p,ENST00000296582,ENSG00000164168,TMEM184C,0.937534073
hsa-miR-335-3p,ENST00000601957,ENSG00000168661,ZNF30,0.937435452
hsa-miR-335-3p,ENST00000396073,ENSG00000132464,ENAM,0.937370964
hsa-miR-335-3p,ENST00000451516,ENSG00000127329,PTPRB,0.93734161
hsa-miR-335-3p,ENST00000382611,ENSG00000170561,IRX2,0.937276621
hsa-miR-335-3p,ENST00000326505,ENSG00000176597,B3GNT5,0.937235209
hsa-miR-335-3p,ENST00000396842,ENSG00000144597,EAF1,0.937162727
hsa-miR-335-3p,ENST00000216513,ENSG00000100625,SIX4,0.937087317
hsa-miR-335-3p,ENST00000340433,ENSG00000187823,ZCCHC16,0.937074437
hsa-miR-335-3p,ENST00000335551,ENSG00000183117,CSMD1,0.937074003
hsa-miR-335-3p,ENST00000545128,ENSG00000099139,PCSK5,0.93704645
hsa-miR-335-3p,ENST00000309955,ENSG00000003402,CFLAR,0.93703357
hsa-miR-335-3p,ENST00000393792,ENSG00000168246,UBTD2,0.93699241
hsa-miR-335-3p,ENST00000328046,ENSG00000174010,KLHL15,0.936902258
hsa-miR-335-3p,ENST00000271532,ENSG00000163518,FCRL4,0.936849459
hsa-miR-335-3p,ENST00000584897,ENSG00000101596,SMCHD1,0.936800658
hsa-miR-335-3p,ENST00000368346,ENSG00000116539,ASH1L,0.936771682
hsa-miR-335-3p,ENST00000366533,ENSG00000179397,C1orf101,0.93673315
hsa-miR-335-3p,ENST00000467799,ENSG00000095585,BLNK,0.936664769
hsa-miR-335-3p,ENST00000262126,ENSG00000101745,ANKRD12,0.936635389
hsa-miR-335-3p,ENST00000400000,ENSG00000101558,VAPA,0.936579408
hsa-miR-335-3p,ENST00000455756,ENSG00000168959,GRM5,0.936497912
hsa-miR-335-3p,ENST00000400331,ENSG00000183742,MACC1,0.936468371
hsa-miR-335-3p,ENST00000361470,ENSG00000198934,MAGEE1,0.936383797
hsa-miR-335-3p,ENST00000318160,ENSG00000180875,GREM2,0.936374487
hsa-miR-335-3p,ENST00000261448,ENSG00000118729,CASQ2,0.936224219
hsa-miR-335-3p,ENST00000411529,ENSG00000170144,HNRNPA3,0.936223263
hsa-miR-335-3p,ENST00000260746,ENSG00000138175,ARL3,0.936207798
hsa-miR-335-3p,ENST00000515354,ENSG00000205301,RP11-542P2.1,0.936199808
hsa-miR-335-3p,ENST00000324696,ENSG00000112249,ASCC3,0.936166281
hsa-miR-335-3p,ENST00000507331,ENSG00000186867,QRFPR,0.936141683
hsa-miR-335-3p,ENST00000256544,ENSG00000134152,KATNBL1,0.936078475
hsa-miR-335-3p,ENST00000379188,ENSG00000005889,ZFX,0.936054109
hsa-miR-335-3p,ENST00000478361,ENSG00000119912,IDE,0.936051709
hsa-miR-335-3p,ENST00000263918,ENSG00000115808,STRN,0.935967955
hsa-miR-335-3p,ENST00000512701,ENSG00000155158,TTC39B,0.935931407
hsa-miR-335-3p,ENST00000292211,ENSG00000160714,UBE2Q1,0.935909596
hsa-miR-335-3p,ENST00000393158,ENSG00000170962,PDGFD,0.935804808
hsa-miR-335-3p,ENST00000548411,ENSG00000151746,BICD1,0.935661612
hsa-miR-335-3p,ENST00000338728,ENSG00000164465,DCBLD1,0.935581048
hsa-miR-335-3p,ENST00000370767,ENSG00000162613,FUBP1,0.935576037
hsa-miR-335-3p,ENST00000598597,ENSG00000105127,AKAP8,0.935432416
hsa-miR-335-3p,ENST00000360502,ENSG00000154760,SLFN13,0.935097598
hsa-miR-335-3p,ENST00000350082,ENSG00000112144,ICK,0.935034826
hsa-miR-335-3p,ENST00000401707,ENSG00000104356,POP1,0.935012188
hsa-miR-335-3p,ENST00000344922,ENSG00000154305,MIA3,0.934964056
hsa-miR-335-3p,ENST00000505901,ENSG00000168152,THAP9,0.934852251
hsa-miR-335-3p,ENST00000374001,ENSG00000148584,A1CF,0.934594511
hsa-miR-335-3p,ENST00000565940,ENSG00000129636,ITFG1,0.934578302
hsa-miR-335-3p,ENST00000609713,ENSG00000157542,KCNJ6,0.934558187
hsa-miR-335-3p,ENST00000284987,ENSG00000154736,ADAMTS5,0.934477196
hsa-miR-335-3p,ENST00000377687,ENSG00000102554,KLF5,0.934389528
hsa-miR-335-3p,ENST00000369317,ENSG00000117289,TXNIP,0.934363042
hsa-miR-335-3p,ENST00000503400,ENSG00000005700,IBTK,0.934353894
hsa-miR-335-3p,ENST00000334121,ENSG00000153914,SREK1,0.934306118
hsa-miR-335-3p,ENST00000324545,ENSG00000124486,USP9X,0.9342789
hsa-miR-335-3p,ENST00000484445,ENSG00000187801,ZFP69B,0.934185425
hsa-miR-335-3p,ENST00000418460,ENSG00000212916,MAP10,0.934174498
hsa-miR-335-3p,ENST00000448454,ENSG00000243444,PALM2,0.934130278
hsa-miR-335-3p,ENST00000381249,ENSG00000240857,RDH14,0.934114934
hsa-miR-335-3p,ENST00000320172,ENSG00000112773,FAM46A,0.934093034
hsa-miR-335-3p,ENST00000461391,ENSG00000169752,NRG4,0.934018336
hsa-miR-335-3p,ENST00000282701,ENSG00000152785,BMP3,0.933980249
hsa-miR-335-3p,ENST00000504401,ENSG00000114547,ROPN1B,0.93384984
hsa-miR-335-3p,ENST00000424843,ENSG00000147650,LRP12,0.933821491
hsa-miR-335-3p,ENST00000342449,ENSG00000185658,BRWD1,0.933270322
hsa-miR-335-3p,ENST00000535008,ENSG00000187416,LHFPL3,0.933102445
hsa-miR-335-3p,ENST00000306388,ENSG00000171530,TBCA,0.93299996
hsa-miR-335-3p,ENST00000278550,ENSG00000149256,TENM4,0.93297176
hsa-miR-335-3p,ENST00000288135,ENSG00000157404,KIT,0.932934697
hsa-miR-335-3p,ENST00000383276,ENSG00000141446,ESCO1,0.93283817
hsa-miR-335-3p,ENST00000282388,ENSG00000152518,ZFP36L2,0.932817413
hsa-miR-335-3p,ENST00000275034,ENSG00000146247,PHIP,0.932532452
hsa-miR-335-3p,ENST00000468967,ENSG00000162843,WDR64,0.932466773
hsa-miR-335-3p,ENST00000435676,ENSG00000188859,FAM78B,0.932340916
hsa-miR-335-3p,ENST00000392249,ENSG00000082146,STRADB,0.932077354
hsa-miR-335-3p,ENST00000378669,ENSG00000115944,COX7A2L,0.931987665
hsa-miR-335-3p,ENST00000602566,ENSG00000134250,NOTCH2,0.931908173
hsa-miR-335-3p,ENST00000400633,ENSG00000215595,C20orf202,0.931844774
hsa-miR-335-3p,ENST00000379919,ENSG00000180660,MAB21L1,0.931841155
hsa-miR-335-3p,ENST00000440306,ENSG00000122687,FTSJ2,0.931817981
hsa-miR-335-3p,ENST00000266673,ENSG00000139291,TMEM19,0.93178816
hsa-miR-335-3p,ENST00000380285,ENSG00000028528,SNX1,0.931785124
hsa-miR-335-3p,ENST00000555187,ENSG00000258869,RP11-204N11.1,0.931394111
hsa-miR-335-3p,ENST00000451599,ENSG00000123104,ITPR2,0.931353428
hsa-miR-335-3p,ENST00000358151,ENSG00000173258,ZNF483,0.931299668
hsa-miR-335-3p,ENST00000415960,ENSG00000121446,RGSL1,0.93128807
hsa-miR-335-3p,ENST00000598930,ENSG00000269282,AC024257.1,0.931274271
hsa-miR-335-3p,ENST00000423828,ENSG00000139644,TMBIM6,0.931234112
hsa-miR-335-3p,ENST00000368250,ENSG00000172673,THEMIS,0.931231716
hsa-miR-335-3p,ENST00000359142,ENSG00000070961,ATP2B1,0.931229773
hsa-miR-335-3p,ENST00000394718,ENSG00000179841,AKAP5,0.931106949
hsa-miR-335-3p,ENST00000299413,ENSG00000166326,TRIM44,0.931045208
hsa-miR-335-3p,ENST00000263045,ENSG00000096006,CRISP3,0.931011029
hsa-miR-335-3p,ENST00000263967,ENSG00000121879,PIK3CA,0.930957371
hsa-miR-335-3p,ENST00000216468,ENSG00000100580,TMED8,0.930817293
hsa-miR-335-3p,ENST00000499810,ENSG00000120705,ETF1,0.93075815
hsa-miR-335-3p,ENST00000226279,ENSG00000004468,CD38,0.930756319
hsa-miR-335-3p,ENST00000541110,ENSG00000124496,TRERF1,0.930713498
hsa-miR-335-3p,ENST00000334652,ENSG00000122483,CCDC18,0.930687211
hsa-miR-335-3p,ENST00000235345,ENSG00000116704,SLC35D1,0.930660409
hsa-miR-335-3p,ENST00000371882,ENSG00000003096,KLHL13,0.930590942
hsa-miR-335-3p,ENST00000513458,ENSG00000153006,SREK1IP1,0.930575899
hsa-miR-335-3p,ENST00000392845,ENSG00000169359,SLC33A1,0.930519213
hsa-miR-335-3p,ENST00000257181,ENSG00000134748,PRPF38A,0.930403031
hsa-miR-335-3p,ENST00000531821,ENSG00000213967,ZNF726,0.930307494
hsa-miR-335-3p,ENST00000464171,ENSG00000174891,RSRC1,0.930138811
hsa-miR-335-3p,ENST00000341547,ENSG00000136153,LMO7,0.929977777
hsa-miR-335-3p,ENST00000300289,ENSG00000167004,PDIA3,0.929959436
hsa-miR-335-3p,ENST00000495893,ENSG00000173889,PHC3,0.929952326
hsa-miR-335-3p,ENST00000427124,ENSG00000174453,VWC2L,0.929939112
hsa-miR-335-3p,ENST00000378116,ENSG00000148468,FAM171A1,0.929900776
hsa-miR-335-3p,ENST00000477853,ENSG00000127463,EMC1,0.929897515
hsa-miR-335-3p,ENST00000304141,ENSG00000168497,SDPR,0.929857941
hsa-miR-335-3p,ENST00000398637,ENSG00000111371,SLC38A1,0.92977262
hsa-miR-335-3p,ENST00000361752,ENSG00000112531,QKI,0.929722896
hsa-miR-335-3p,ENST00000377182,ENSG00000165072,MAMDC2,0.929699069
hsa-miR-335-3p,ENST00000356056,ENSG00000066933,MYO9A,0.929532282
hsa-miR-335-3p,ENST00000367685,ENSG00000203737,GPR52,0.929493961
hsa-miR-335-3p,ENST00000345714,ENSG00000104205,SGK3,0.929420336
hsa-miR-335-3p,ENST00000317221,ENSG00000188321,ZNF559,0.929414901
hsa-miR-335-3p,ENST00000330010,ENSG00000162614,NEXN,0.929340453
hsa-miR-335-3p,ENST00000225737,ENSG00000108599,AKAP10,0.929243488
hsa-miR-335-3p,ENST00000336273,ENSG00000147649,MTDH,0.929241456
hsa-miR-335-3p,ENST00000369340,ENSG00000213240,NOTCH2NL,0.929186901
hsa-miR-335-3p,ENST00000301310,ENSG00000018869,ZNF582,0.929118671
hsa-miR-335-3p,ENST00000366910,ENSG00000186205,Mar-01,0.929085555
hsa-miR-335-3p,ENST00000537591,ENSG00000112304,ACOT13,0.928929591
hsa-miR-335-3p,ENST00000343958,ENSG00000180263,FGD6,0.928742644
hsa-miR-335-3p,ENST00000373275,ENSG00000165288,BRWD3,0.928564106
hsa-miR-335-3p,ENST00000374586,ENSG00000106771,TMEM245,0.928462385
hsa-miR-335-3p,ENST00000479318,ENSG00000149531,FRG1B,0.928448052
hsa-miR-335-3p,ENST00000366518,ENSG00000162849,KIF26B,0.928363166
hsa-miR-335-3p,ENST00000394767,ENSG00000168772,CXXC4,0.928318856
hsa-miR-335-3p,ENST00000309495,ENSG00000175105,ZNF654,0.928244419
hsa-miR-335-3p,ENST00000327767,ENSG00000183718,TRIM52,0.928171474
hsa-miR-335-3p,ENST00000591504,ENSG00000166510,CCDC68,0.928082898
hsa-miR-335-3p,ENST00000370715,ENSG00000117114,LPHN2,0.927981846
hsa-miR-335-3p,ENST00000371117,ENSG00000170927,PKHD1,0.92792738
hsa-miR-335-3p,ENST00000381318,ENSG00000205726,ITSN1,0.927818647
hsa-miR-335-3p,ENST00000361924,ENSG00000144674,GOLGA4,0.927791779
hsa-miR-335-3p,ENST00000258704,ENSG00000136206,SPDYE1,0.927724453
hsa-miR-335-3p,ENST00000383657,ENSG00000206527,PTPLB,0.927654295
hsa-miR-335-3p,ENST00000274056,ENSG00000145416,Mar-01,0.927567435
hsa-miR-335-3p,ENST00000392687,ENSG00000172292,CERS6,0.927473901
hsa-miR-335-3p,ENST00000354619,ENSG00000086619,ERO1LB,0.927241116
hsa-miR-335-3p,ENST00000281043,ENSG00000134323,MYCN,0.927125382
hsa-miR-335-3p,ENST00000367718,ENSG00000117586,TNFSF4,0.927001911
hsa-miR-335-3p,ENST00000376223,ENSG00000162496,DHRS3,0.926961722
hsa-miR-335-3p,ENST00000309395,ENSG00000173542,MOB1B,0.926899469
hsa-miR-335-3p,ENST00000281146,ENSG00000151470,C4orf33,0.926898901
hsa-miR-335-3p,ENST00000319170,ENSG00000173166,RAPH1,0.9268824
hsa-miR-335-3p,ENST00000452400,ENSG00000140396,NCOA2,0.926808295
hsa-miR-335-3p,ENST00000276390,ENSG00000147416,ATP6V1B2,0.92680363
hsa-miR-335-3p,ENST00000288368,ENSG00000046889,PREX2,0.926791673
hsa-miR-335-3p,ENST00000379284,ENSG00000145990,GFOD1,0.926154483
hsa-miR-335-3p,ENST00000504592,ENSG00000153064,BANK1,0.925977242
hsa-miR-335-3p,ENST00000368388,ENSG00000111907,TPD52L1,0.925872295
hsa-miR-335-3p,ENST00000423270,ENSG00000181827,RFX7,0.925794027
hsa-miR-335-3p,ENST00000317025,ENSG00000147548,WHSC1L1,0.925758611
hsa-miR-335-3p,ENST00000564079,ENSG00000137822,TUBGCP4,0.925745442
hsa-miR-335-3p,ENST00000265343,ENSG00000072364,AFF4,0.925693793
hsa-miR-335-3p,ENST00000216039,ENSG00000100221,JOSD1,0.925477561
hsa-miR-335-3p,ENST00000398738,ENSG00000244694,PTCHD4,0.925390904
hsa-miR-335-3p,ENST00000375561,ENSG00000106809,OGN,0.925387041
hsa-miR-335-3p,ENST00000322507,ENSG00000111799,COL12A1,0.925294255
hsa-miR-335-3p,ENST00000331113,ENSG00000184408,KCND2,0.925264602
hsa-miR-335-3p,ENST00000375901,ENSG00000107897,ACBD5,0.925156589
hsa-miR-335-3p,ENST00000415922,ENSG00000181315,ZNF322,0.925019905
hsa-miR-335-3p,ENST00000406829,ENSG00000219545,RPA3-AS1,0.924943852
hsa-miR-335-3p,ENST00000066544,ENSG00000004897,CDC27,0.924936445
hsa-miR-335-3p,ENST00000527059,ENSG00000189332,RP11-113D6.10,0.924907226
hsa-miR-335-3p,ENST00000286364,ENSG00000155903,RASA2,0.924904749
hsa-miR-335-3p,ENST00000517746,ENSG00000154188,ANGPT1,0.924882592
hsa-miR-335-3p,ENST00000356721,ENSG00000196470,SIAH1,0.924826125
hsa-miR-335-3p,ENST00000376730,ENSG00000187210,GCNT1,0.924822849
hsa-miR-335-3p,ENST00000282849,ENSG00000140873,ADAMTS18,0.924821982
hsa-miR-335-3p,ENST00000234071,ENSG00000115718,PROC,0.924808783
hsa-miR-335-3p,ENST00000367052,ENSG00000203710,CR1,0.924789611
hsa-miR-335-3p,ENST00000394942,ENSG00000140006,WDR89,0.924690564
hsa-miR-335-3p,ENST00000256062,ENSG00000133687,TMTC1,0.924649005
hsa-miR-335-3p,ENST00000536965,ENSG00000143669,LYST,0.92450927
hsa-miR-335-3p,ENST00000494105,ENSG00000163424,C3orf30,0.924468695
hsa-miR-335-3p,ENST00000509176,ENSG00000184305,CCSER1,0.924413463
hsa-miR-335-3p,ENST00000229135,ENSG00000111537,IFNG,0.924403595
hsa-miR-335-3p,ENST00000323460,ENSG00000119231,SENP5,0.924316807
hsa-miR-335-3p,ENST00000361927,ENSG00000198756,COLGALT2,0.924282549
hsa-miR-335-3p,ENST00000376070,ENSG00000107890,ANKRD26,0.924232336
hsa-miR-335-3p,ENST00000494120,ENSG00000116922,C1orf109,0.924141532
hsa-miR-335-3p,ENST00000482713,ENSG00000038219,BOD1L1,0.924089247
hsa-miR-335-3p,ENST00000319073,ENSG00000120925,RNF170,0.924077205
hsa-miR-335-3p,ENST00000523377,ENSG00000083099,LYRM2,0.924025292
hsa-miR-335-3p,ENST00000280098,ENSG00000144228,SPOPL,0.923969107
hsa-miR-335-3p,ENST00000232165,ENSG00000114062,UBE3A,0.923838426
hsa-miR-335-3p,ENST00000343114,ENSG00000066032,CTNNA2,0.923829055
hsa-miR-335-3p,ENST00000367651,ENSG00000164442,CITED2,0.923821421
hsa-miR-335-3p,ENST00000373935,ENSG00000151151,IPMK,0.923714686
hsa-miR-335-3p,ENST00000370282,ENSG00000117500,TMED5,0.923714058
hsa-miR-335-3p,ENST00000395816,ENSG00000124225,PMEPA1,0.923306805
hsa-miR-335-3p,ENST00000216373,ENSG00000100485,SOS2,0.923286933
hsa-miR-335-3p,ENST00000471751,ENSG00000114520,SNX4,0.923265478
hsa-miR-335-3p,ENST00000512062,ENSG00000103018,CYB5B,0.923250154
hsa-miR-335-3p,ENST00000343533,ENSG00000165240,ATP7A,0.923177226
hsa-miR-335-3p,ENST00000341068,ENSG00000153107,ANAPC1,0.923095571
hsa-miR-335-3p,ENST00000452398,ENSG00000183960,KCNH8,0.923033854
hsa-miR-335-3p,ENST00000522111,ENSG00000253368,TRNP1,0.922937363
hsa-miR-335-3p,ENST00000368801,ENSG00000197915,HRNR,0.922926316
hsa-miR-335-3p,ENST00000382713,ENSG00000206052,DOK6,0.922920936
hsa-miR-335-3p,ENST00000331397,ENSG00000183878,UTY,0.922812104
hsa-miR-335-3p,ENST00000287322,ENSG00000156735,BAG4,0.922748374
hsa-miR-335-3p,ENST00000523118,ENSG00000254349,RP11-758M4.1,0.922712219
hsa-miR-335-3p,ENST00000406875,ENSG00000064393,HIPK2,0.922691026
hsa-miR-335-3p,ENST00000249016,ENSG00000128285,MCHR1,0.922619507
hsa-miR-335-3p,ENST00000295900,ENSG00000163635,ATXN7,0.922557354
hsa-miR-335-3p,ENST00000360803,ENSG00000107937,GTPBP4,0.922543149
hsa-miR-335-3p,ENST00000440598,ENSG00000197008,ZNF138,0.922473608
hsa-miR-335-3p,ENST00000341181,ENSG00000080822,CLDND1,0.922471777
hsa-miR-335-3p,ENST00000274629,ENSG00000145936,KCNMB1,0.922299647
hsa-miR-335-3p,ENST00000329627,ENSG00000215193,PEX26,0.922276794
hsa-miR-335-3p,ENST00000398261,ENSG00000109685,WHSC1,0.92220498
hsa-miR-335-3p,ENST00000503750,ENSG00000151883,PARP8,0.922132998
hsa-miR-335-3p,ENST00000252804,ENSG00000130508,PXDN,0.922132516
hsa-miR-335-3p,ENST00000373956,ENSG00000150275,PCDH15,0.922103562
hsa-miR-335-3p,ENST00000348367,ENSG00000119927,GPAM,0.922078522
hsa-miR-335-3p,ENST00000263187,ENSG00000057468,MSH4,0.922007393
hsa-miR-335-3p,ENST00000361875,ENSG00000196428,TSC22D2,0.921982402
hsa-miR-335-3p,ENST00000360412,ENSG00000198477,ZNF280B,0.921928627
hsa-miR-335-3p,ENST00000265071,ENSG00000113361,CDH6,0.92192451
hsa-miR-335-3p,ENST00000507359,ENSG00000183775,KCTD16,0.921887494
hsa-miR-335-3p,ENST00000371099,ENSG00000087460,GNAS,0.921842215
hsa-miR-335-3p,ENST00000427635,ENSG00000148634,HERC4,0.921829622
hsa-miR-335-3p,ENST00000378119,ENSG00000112308,C6orf62,0.921766436
hsa-miR-335-3p,ENST00000461695,ENSG00000091513,TF,0.921755124
hsa-miR-335-3p,ENST00000585201,ENSG00000197971,MBP,0.921741832
hsa-miR-335-3p,ENST00000267814,ENSG00000140263,SORD,0.92172745
hsa-miR-335-3p,ENST00000377636,ENSG00000136111,TBC1D4,0.921596141
hsa-miR-335-3p,ENST00000349533,ENSG00000116678,LEPR,0.921515352
hsa-miR-335-3p,ENST00000304060,ENSG00000171295,ZNF440,0.921422974
hsa-miR-335-3p,ENST00000359175,ENSG00000196542,SPTSSB,0.921349973
hsa-miR-335-3p,ENST00000395334,ENSG00000162433,AK4,0.92134806
hsa-miR-335-3p,ENST00000310958,ENSG00000260916,CCPG1,0.921315303
hsa-miR-335-3p,ENST00000343762,ENSG00000153046,CDYL,0.92124565
hsa-miR-335-3p,ENST00000521381,ENSG00000145675,PIK3R1,0.920971956
hsa-miR-335-3p,ENST00000377067,ENSG00000179399,GPC5,0.920936022
hsa-miR-335-3p,ENST00000381801,ENSG00000139505,MTMR6,0.920919249
hsa-miR-335-3p,ENST00000238508,ENSG00000242550,SERPINB10,0.920619125
hsa-miR-335-3p,ENST00000371079,ENSG00000185483,ROR1,0.920607053
hsa-miR-335-3p,ENST00000472441,ENSG00000169908,TM4SF1,0.920579771
hsa-miR-335-3p,ENST00000542278,ENSG00000165195,PIGA,0.920544993
hsa-miR-335-3p,ENST00000251250,ENSG00000104047,DTWD1,0.920528586
hsa-miR-335-3p,ENST00000380737,ENSG00000221914,PPP2R2A,0.920462863
hsa-miR-335-3p,ENST00000496518,ENSG00000123552,USP45,0.920314457
hsa-miR-335-3p,ENST00000329722,ENSG00000184530,C6orf58,0.920232625
hsa-miR-335-3p,ENST00000574110,ENSG00000105176,URI1,0.920187382
hsa-miR-335-3p,ENST00000274341,ENSG00000145681,HAPLN1,0.920000949
hsa-miR-335-3p,ENST00000549982,ENSG00000198015,MRPL42,0.919972832
hsa-miR-335-3p,ENST00000304032,ENSG00000157985,AGAP1,0.919948522
hsa-miR-335-3p,ENST00000449802,ENSG00000144426,NBEAL1,0.919731476
hsa-miR-335-3p,ENST00000458537,ENSG00000136603,SKIL,0.919729958
hsa-miR-335-3p,ENST00000424034,ENSG00000093217,XYLB,0.919717873
hsa-miR-335-3p,ENST00000382353,ENSG00000102678,FGF9,0.919646008
hsa-miR-335-3p,ENST00000343776,ENSG00000181450,ZNF678,0.919601973
hsa-miR-335-3p,ENST00000319540,ENSG00000145284,SCD5,0.919577411
hsa-miR-335-3p,ENST00000399017,ENSG00000182670,TTC3,0.919339671
hsa-miR-335-3p,ENST00000382097,ENSG00000205856,C22orf42,0.919325235
hsa-miR-335-3p,ENST00000422132,ENSG00000144815,NXPE3,0.919185455
hsa-miR-335-3p,ENST00000530128,ENSG00000205649,HTN3,0.919163088
hsa-miR-335-3p,ENST00000373664,ENSG00000080839,RBL1,0.919147454
hsa-miR-335-3p,ENST00000376281,ENSG00000165119,HNRNPK,0.919142137
hsa-miR-335-3p,ENST00000519993,ENSG00000169398,PTK2,0.919115546
hsa-miR-335-3p,ENST00000353442,ENSG00000105983,LMBR1,0.919089559
hsa-miR-335-3p,ENST00000543926,ENSG00000130856,ZNF236,0.919039766
hsa-miR-335-3p,ENST00000558320,ENSG00000137871,ZNF280D,0.918962909
hsa-miR-335-3p,ENST00000261172,ENSG00000083782,EPYC,0.918857566
hsa-miR-335-3p,ENST00000372090,ENSG00000132773,TOE1,0.918774903
hsa-miR-335-3p,ENST00000307378,ENSG00000084453,SLCO1A2,0.918771383
hsa-miR-335-3p,ENST00000449327,ENSG00000228532,RP1-241P17.4,0.918712538
hsa-miR-335-3p,ENST00000475622,ENSG00000153395,LPCAT1,0.918687706
hsa-miR-335-3p,ENST00000368564,ENSG00000196911,KPNA5,0.918479613
hsa-miR-335-3p,ENST00000504094,ENSG00000145216,FIP1L1,0.918398751
hsa-miR-335-3p,ENST00000278590,ENSG00000149289,ZC3H12C,0.918322792
hsa-miR-335-3p,ENST00000465289,ENSG00000117620,SLC35A3,0.917989075
hsa-miR-335-3p,ENST00000308086,ENSG00000173451,THAP2,0.917970287
hsa-miR-335-3p,ENST00000323037,ENSG00000180233,ZNRF2,0.917941965
hsa-miR-335-3p,ENST00000339077,ENSG00000122550,KLHL7,0.917864451
hsa-miR-335-3p,ENST00000360683,ENSG00000151292,CSNK1G3,0.917784289
hsa-miR-335-3p,ENST00000344157,ENSG00000083896,YTHDC1,0.917699583
hsa-miR-335-3p,ENST00000469767,ENSG00000186431,FCAR,0.917532186
hsa-miR-335-3p,ENST00000517806,ENSG00000156509,FBXO43,0.917514591
hsa-miR-335-3p,ENST00000193391,ENSG00000081148,IMPG2,0.917472987
hsa-miR-335-3p,ENST00000324333,ENSG00000107249,GLIS3,0.917293257
hsa-miR-335-3p,ENST00000380872,ENSG00000187134,AKR1C1,0.917289153
hsa-miR-335-3p,ENST00000259056,ENSG00000136542,GALNT5,0.917133652
hsa-miR-335-3p,ENST00000357972,ENSG00000147041,SYTL5,0.916873105
hsa-miR-335-3p,ENST00000298746,ENSG00000165832,TRUB1,0.916864349
hsa-miR-335-3p,ENST00000245457,ENSG00000125384,PTGER2,0.916789487
hsa-miR-335-3p,ENST00000317868,ENSG00000125703,ATG4C,0.916745722
hsa-miR-335-3p,ENST00000327794,ENSG00000185842,DNAH14,0.916744982
hsa-miR-335-3p,ENST00000504477,ENSG00000145703,IQGAP2,0.916744929
hsa-miR-335-3p,ENST00000592095,ENSG00000167384,ZNF180,0.916673161
hsa-miR-335-3p,ENST00000509722,ENSG00000073331,ALPK1,0.916396217
hsa-miR-335-3p,ENST00000427871,ENSG00000228927,TSPY3,0.916377827
hsa-miR-335-3p,ENST00000379958,ENSG00000205413,SAMD9,0.916304192
hsa-miR-335-3p,ENST00000380916,ENSG00000175893,ZDHHC21,0.916289413
hsa-miR-335-3p,ENST00000366582,ENSG00000119285,HEATR1,0.916275587
hsa-miR-335-3p,ENST00000391979,ENSG00000213047,DENND1B,0.916206977
hsa-miR-335-3p,ENST00000425534,ENSG00000163412,EIF4E3,0.916063216
hsa-miR-335-3p,ENST00000262033,ENSG00000110958,PTGES3,0.915971487
hsa-miR-335-3p,ENST00000448493,ENSG00000088387,DOCK9,0.915877019
hsa-miR-335-3p,ENST00000369981,ENSG00000196586,MYO6,0.915816154
